This is Dataplot data file   TAAM.DAT
Wafer Thickness
Source--Winsom Taam, Dept. of Math & Stat
Oakland University, MI  248-370-3438    taam@oakland.edu
(Used in presentation by Taam at SEMATECH
Stat Conference, March 31, 1998)
Number of Obervations = 45 wafers x 116 sites/wafer = 5220
Number of variables per line image = 4
Order of variables on a line image--
   1. Response Variable = wafer thickness
   2. Factor 1          = x-position on wafer
   3. Factor 2          = y-position on wafer
   4. Factor 3          = wafer identification (1 to 45)









    Y           XPOS        YPOS       ID
 7049.50       -0.14        0.14       35
 6979.40        0.00        0.40       35
 6982.80        0.15        0.37       35
 6988.40        0.28        0.28       35
 7024.20        0.37        0.15       35
 7026.60        0.40        0.00       35
 7016.10        0.37       -0.15       35
 6988.40        0.28       -0.28       35
 6935.60        0.15       -0.37       35
 6934.50        0.00       -0.40       35
 6963.90       -0.15       -0.37       35
 7034.50       -0.28       -0.28       35
 7061.00       -0.37       -0.15       35
 7079.10       -0.40        0.00       35
 7082.90       -0.37        0.15       35
 7082.90       -0.28        0.28       35
 7047.90       -0.15        0.37       35
 6902.30        0.00        0.60       35
 6887.30        0.16        0.58       35
 6893.70        0.30        0.52       35
 6961.10        0.42        0.42       35
 7005.10        0.52        0.30       35
 7035.50        0.58        0.16       35
 7026.60        0.60        0.00       35
 7022.90        0.58       -0.16       35
 6919.70        0.52       -0.30       35
 7004.30        0.42       -0.42       35
 6948.00        0.30       -0.52       35
 6898.20        0.16       -0.58       35
 6882.70        0.00       -0.60       35
 6922.70       -0.16       -0.58       35
 6960.00       -0.30       -0.52       35
 7017.10       -0.42       -0.42       35
 7027.60       -0.52       -0.30       35
 7047.50       -0.58       -0.16       35
 7058.60       -0.60        0.00       35
 7043.30       -0.58        0.16       35
 7048.50       -0.52        0.30       35
 7040.10       -0.42        0.42       35
 7003.90       -0.30        0.52       35
 6966.90       -0.16        0.58       35
 6831.80        0.00        0.80       35
 6800.20        0.16        0.78       35
 6791.50        0.31        0.74       35
 6845.40        0.44        0.67       35
 6905.20        0.57        0.57       35
 6919.70        0.67        0.44       35
 6938.60        0.74        0.31       35
 6938.60        0.78        0.16       35
 6928.60        0.80        0.00       35
 6907.20        0.78       -0.16       35
 6921.70        0.74       -0.31       35
 6955.00        0.67       -0.44       35
 6949.10        0.57       -0.57       35
 6924.00        0.44       -0.67       35
 6900.20        0.31       -0.74       35
 6834.40        0.16       -0.78       35
 6811.50        0.00       -0.80       35
 6840.50       -0.16       -0.78       35
 6891.30       -0.31       -0.74       35
 6929.60       -0.44       -0.67       35
 6943.40       -0.57       -0.57       35
 6969.50       -0.67       -0.44       35
 6986.40       -0.74       -0.31       35
 7005.10       -0.78       -0.16       35
 6985.70       -0.80        0.00       35
 6991.40       -0.78        0.16       35
 6998.20       -0.74        0.31       35
 6982.50       -0.67        0.44       35
 6953.40       -0.57        0.57       35
 6927.60       -0.44        0.67       35
 6909.20       -0.31        0.74       35
 6870.90       -0.16        0.78       35
 6707.90        0.00        1.00       35
 6665.00        0.16        0.99       35
 6659.20        0.31        0.95       35
 6710.10        0.45        0.89       35
 6748.20        0.59        0.81       35
 6740.60        0.71        0.71       35
 6729.80        0.81        0.59       35
 6753.20        0.89        0.45       35
 6768.80        0.95        0.31       35
 6782.60        0.99        0.16       35
 6763.20        1.00        0.00       35
 6758.30        0.99       -0.16       35
 6801.50        0.95       -0.31       35
 6827.50        0.89       -0.45       35
 6803.00        0.81       -0.59       35
 6791.50        0.71       -0.71       35
 6813.00        0.59       -0.81       35
 6848.40        0.45       -0.89       35
 6843.40       -0.45       -0.89       35
 6825.00       -0.59       -0.81       35
 6831.90       -0.71       -0.71       35
 6809.10       -0.81       -0.59       35
 6828.50       -0.89       -0.45       35
 6902.30       -0.95       -0.31       35
 6909.20       -0.99       -0.16       35
 6891.60       -1.00        0.00       35
 6879.90       -0.99        0.16       35
 6869.90       -0.95        0.31       35
 6867.90       -0.89        0.45       35
 6833.40       -0.81        0.59       35
 6789.20       -0.71        0.71       35
 6768.80       -0.59        0.81       35
 6757.10       -0.45        0.89       35
 6768.80       -0.31        0.95       35
 6752.20       -0.16        0.99       35

 7018.80        0.00        0.00       36
 7043.50        0.00        0.20       36
 7049.20        0.14        0.14       36
 7019.80        0.20        0.00       36
 7029.10        0.14       -0.14       36
 6998.40        0.00       -0.20       36
 7048.50       -0.14       -0.14       36
 7083.90       -0.20        0.00       36
 7076.20       -0.14        0.14       36
 7019.80        0.00        0.40       36
 7019.80        0.15        0.37       36
 7004.30        0.28        0.28       36
 7042.50        0.37        0.15       36
 7040.10        0.40        0.00       36
 7029.60        0.37       -0.15       36
 7029.60        0.28       -0.28       36
 6982.50        0.15       -0.37       36
 6974.90        0.00       -0.40       36
 7013.20       -0.15       -0.37       36
 7088.40       -0.28       -0.28       36
 7109.60       -0.37       -0.15       36
 7116.80       -0.40        0.00       36
 7103.10       -0.37        0.15       36
 7113.10       -0.28        0.28       36
 7073.50       -0.15        0.37       36
 6965.10        0.00        0.60       36
 6936.50        0.16        0.58       36
 6934.50        0.30        0.52       36
 6985.40        0.42        0.42       36
 7027.40        0.52        0.30       36
 7041.50        0.58        0.16       36
 7026.60        0.60        0.00       36
 7022.70        0.58       -0.16       36
 7033.70        0.52       -0.30       36
 7024.70        0.42       -0.42       36
 7002.90        0.30       -0.52       36
 6925.10        0.16       -0.58       36
 6917.80        0.00       -0.60       36
 6932.70       -0.16       -0.58       36
 7018.80       -0.30       -0.52       36
 7061.10       -0.42       -0.42       36
 7080.30       -0.52       -0.30       36
 7087.20       -0.58       -0.16       36
 7089.80       -0.60        0.00       36
 7063.00       -0.58        0.16       36
 7075.40       -0.52        0.30       36
 7063.30       -0.42        0.42       36
 7028.10       -0.30        0.52       36
 6987.40       -0.16        0.58       36
 6874.70        0.00        0.80       36
 6848.40        0.16        0.78       36
 6846.40        0.31        0.74       36
 6894.70        0.44        0.67       36
 6935.50        0.57        0.57       36
 6935.60        0.67        0.44       36
 6953.40        0.74        0.31       36
 6936.60        0.78        0.16       36
 6906.20        0.80        0.00       36
 6897.20        0.78       -0.16       36
 6922.70        0.74       -0.31       36
 6955.30        0.67       -0.44       36
 6972.50        0.57       -0.57       36
 6998.20        0.44       -0.67       36
 6939.10        0.31       -0.74       36
 6856.40        0.16       -0.78       36
 6844.40        0.00       -0.80       36
 6840.50       -0.16       -0.78       36
 6903.10       -0.31       -0.74       36
 6960.00       -0.44       -0.67       36
 7003.90       -0.57       -0.57       36
 7013.20       -0.67       -0.44       36
 7029.40       -0.74       -0.31       36
 7013.20       -0.78       -0.16       36
 6980.50       -0.80        0.00       36
 6991.50       -0.78        0.16       36
 6981.50       -0.74        0.31       36
 7004.10       -0.67        0.44       36
 6996.30       -0.57        0.57       36
 6963.10       -0.44        0.67       36
 6946.50       -0.31        0.74       36
 6913.10       -0.16        0.78       36
 6730.80        0.00        1.00       36
 6695.40        0.16        0.99       36
 6702.30        0.31        0.95       36
 6732.80        0.45        0.89       36
 6781.60        0.59        0.81       36
 6785.70        0.71        0.71       36
 6769.80        0.81        0.59       36
 6766.70        0.89        0.45       36
 6782.60        0.95        0.31       36
 6791.50        0.99        0.16       36
 6753.20        1.00        0.00       36
 6755.30        0.99       -0.16       36
 6789.50        0.95       -0.31       36
 6807.10        0.89       -0.45       36
 6811.10        0.81       -0.59       36
 6810.10        0.71       -0.71       36
 6856.30        0.59       -0.81       36
 6868.90        0.45       -0.89       36
 6861.90       -0.45       -0.89       36
 6864.80       -0.59       -0.81       36
 6877.80       -0.71       -0.71       36
 6878.80       -0.81       -0.59       36
 6892.70       -0.89       -0.45       36
 6923.10       -0.95       -0.31       36
 6930.70       -0.99       -0.16       36
 6895.70       -1.00        0.00       36
 6865.30       -0.99        0.16       36
 6862.00       -0.95        0.31       36
 6867.90       -0.89        0.45       36
 6853.30       -0.81        0.59       36
 6828.50       -0.71        0.71       36
 6804.00       -0.59        0.81       36
 6803.00       -0.45        0.89       36
 6809.10       -0.31        0.95       36
 6779.80       -0.16        0.99       36

 6969.00        0.00        0.00       37
 6936.60        0.00        0.20       37
 6960.10        0.14        0.14       37
 6961.10        0.20        0.00       37
 6995.30        0.14       -0.14       37
 6982.30        0.00       -0.20       37
 7012.90       -0.14       -0.14       37
 7029.60       -0.20        0.00       37
 6991.40       -0.14        0.14       37
 6874.80        0.00        0.40       37
 6914.10        0.15        0.37       37
 6907.20        0.28        0.28       37
 6979.80        0.37        0.15       37
 6999.40        0.40        0.00       37
 7009.20        0.37       -0.15       37
 6983.80        0.28       -0.28       37
 6951.10        0.15       -0.37       37
 6961.10        0.00       -0.40       37
 6995.30       -0.15       -0.37       37
 7026.60       -0.28       -0.28       37
 7065.60       -0.37       -0.15       37
 7039.60       -0.40        0.00       37
 7023.70       -0.37        0.15       37
 7017.10       -0.28        0.28       37
 6937.60       -0.15        0.37       37
 6833.40        0.00        0.60       37
 6825.00        0.16        0.58       37
 6835.40        0.30        0.52       37
 6910.70        0.42        0.42       37
 6973.50        0.52        0.30       37
 6994.50        0.58        0.16       37
 7004.80        0.60        0.00       37
 7027.60        0.58       -0.16       37
 7014.10        0.52       -0.30       37
 6974.90        0.42       -0.42       37
 6950.10        0.30       -0.52       37
 6910.90        0.16       -0.58       37
 6916.10        0.00       -0.60       37
 6971.50       -0.16       -0.58       37
 6996.30       -0.30       -0.52       37
 7012.70       -0.42       -0.42       37
 7031.90       -0.52       -0.30       37
 7038.50       -0.58       -0.16       37
 7048.50       -0.60        0.00       37
 7016.80       -0.58        0.16       37
 6959.00       -0.52        0.30       37
 6963.10       -0.42        0.42       37
 6913.10       -0.30        0.52       37
 6870.90       -0.16        0.58       37
 6773.20        0.00        0.80       37
 6775.70        0.16        0.78       37
 6748.40        0.31        0.74       37
 6797.10        0.44        0.67       37
 6847.40        0.57        0.57       37
 6871.90        0.67        0.44       37
 6886.70        0.74        0.31       37
 6889.80        0.78        0.16       37
 6885.70        0.80        0.00       37
 6906.10        0.78       -0.16       37
 6952.10        0.74       -0.31       37
 6952.40        0.67       -0.44       37
 6954.90        0.57       -0.57       37
 6953.40        0.44       -0.67       37
 6887.70        0.31       -0.74       37
 6844.30        0.16       -0.78       37
 6848.40        0.00       -0.80       37
 6894.50       -0.16       -0.78       37
 6952.10       -0.31       -0.74       37
 6983.80       -0.44       -0.67       37
 6993.30       -0.57       -0.57       37
 6985.30       -0.67       -0.44       37
 6986.40       -0.74       -0.31       37
 6989.40       -0.78       -0.16       37
 6981.40       -0.80        0.00       37
 6963.10       -0.78        0.16       37
 6923.70       -0.74        0.31       37
 6883.70       -0.67        0.44       37
 6850.30       -0.57        0.57       37
 6839.80       -0.44        0.67       37
 6818.10       -0.31        0.74       37
 6806.10       -0.16        0.78       37
 6654.10        0.00        1.00       37
 6655.10        0.16        0.99       37
 6657.10        0.31        0.95       37
 6704.40        0.45        0.89       37
 6718.90        0.59        0.81       37
 6707.90        0.71        0.71       37
 6691.20        0.81        0.59       37
 6707.90        0.89        0.45       37
 6726.80        0.95        0.31       37
 6717.00        0.99        0.16       37
 6729.30        1.00        0.00       37
 6766.70        0.99       -0.16       37
 6821.60        0.95       -0.31       37
 6845.40        0.89       -0.45       37
 6845.40        0.81       -0.59       37
 6854.30        0.71       -0.71       37
 6856.40        0.59       -0.81       37
 6869.90        0.45       -0.89       37
 6899.30       -0.45       -0.89       37
 6887.30       -0.59       -0.81       37
 6886.80       -0.71       -0.71       37
 6875.80       -0.81       -0.59       37
 6898.20       -0.89       -0.45       37
 6922.70       -0.95       -0.31       37
 6898.20       -0.99       -0.16       37
 6855.30       -1.00        0.00       37
 6828.50       -0.99        0.16       37
 6809.10       -0.95        0.31       37
 6785.70       -0.89        0.45       37
 6757.80       -0.81        0.59       37
 6722.90       -0.71        0.71       37
 6715.80       -0.59        0.81       37
 6737.40       -0.45        0.89       37
 6739.70       -0.31        0.95       37
 6701.30       -0.16        0.99       37

 6997.30        0.00        0.00       38
 6972.50        0.00        0.20       38
 6991.50        0.14        0.14       38
 6966.90        0.20        0.00       38
 6992.50        0.14       -0.14       38
 6957.00        0.00       -0.20       38
 6998.20       -0.14       -0.14       38
 7038.60       -0.20        0.00       38
 7007.30       -0.14        0.14       38
 6907.20        0.00        0.40       38
 6928.60        0.15        0.37       38
 6941.10        0.28        0.28       38
 7016.10        0.37        0.15       38
 7018.80        0.40        0.00       38
 7020.80        0.37       -0.15       38
 6951.10        0.28       -0.28       38
 6897.40        0.15       -0.37       38
 6875.80        0.00       -0.40       38
 6918.70       -0.15       -0.37       38
 6972.90       -0.28       -0.28       38
 7041.10       -0.37       -0.15       38
 7056.00       -0.40        0.00       38
 7047.50       -0.37        0.15       38
 7021.70       -0.28        0.28       38
 6965.90       -0.15        0.37       38
 6837.50        0.00        0.60       38
 6853.30        0.16        0.58       38
 6847.40        0.30        0.52       38
 6936.50        0.42        0.42       38
 6999.40        0.52        0.30       38
 7026.50        0.58        0.16       38
 7024.70        0.60        0.00       38
 7017.80        0.58       -0.16       38
 7001.90        0.52       -0.30       38
 6934.50        0.42       -0.42       38
 6880.50        0.30       -0.52       38
 6823.00        0.16       -0.58       38
 6817.00        0.00       -0.60       38
 6856.30       -0.16       -0.58       38
 6904.60       -0.30       -0.52       38
 6932.50       -0.42       -0.42       38
 6969.00       -0.52       -0.30       38
 7021.70       -0.58       -0.16       38
 7049.50       -0.60        0.00       38
 7025.70       -0.58        0.16       38
 7000.40       -0.52        0.30       38
 6956.90       -0.42        0.42       38
 6926.50       -0.30        0.52       38
 6884.70       -0.16        0.58       38
 6788.70        0.00        0.80       38
 6808.10        0.16        0.78       38
 6790.20        0.31        0.74       38
 6830.90        0.44        0.67       38
 6871.20        0.57        0.57       38
 6897.20        0.67        0.44       38
 6931.60        0.74        0.31       38
 6942.90        0.78        0.16       38
 6944.20        0.80        0.00       38
 6947.50        0.78       -0.16       38
 6952.10        0.74       -0.31       38
 6941.10        0.67       -0.44       38
 6885.80        0.57       -0.57       38
 6876.80        0.44       -0.67       38
 6797.10        0.31       -0.74       38
 6722.90        0.16       -0.78       38
 6733.70        0.00       -0.80       38
 6782.60       -0.16       -0.78       38
 6838.50       -0.31       -0.74       38
 6888.30       -0.44       -0.67       38
 6874.80       -0.57       -0.57       38
 6903.10       -0.67       -0.44       38
 6929.60       -0.74       -0.31       38
 6967.00       -0.78       -0.16       38
 6986.70       -0.80        0.00       38
 6996.30       -0.78        0.16       38
 6962.90       -0.74        0.31       38
 6913.10       -0.67        0.44       38
 6867.90       -0.57        0.57       38
 6835.60       -0.44        0.67       38
 6832.90       -0.31        0.74       38
 6818.10       -0.16        0.78       38
 6668.60        0.00        1.00       38
 6678.50        0.16        0.99       38
 6679.50        0.31        0.95       38
 6729.80        0.45        0.89       38
 6745.30        0.59        0.81       38
 6719.80        0.71        0.71       38
 6696.40        0.81        0.59       38
 6719.50        0.89        0.45       38
 6771.10        0.95        0.31       38
 6775.70        0.99        0.16       38
 6797.10        1.00        0.00       38
 6823.90        0.99       -0.16       38
 6843.40        0.95       -0.31       38
 6842.50        0.89       -0.45       38
 6798.10        0.81       -0.59       38
 6758.80        0.71       -0.71       38
 6753.20        0.59       -0.81       38
 6744.30        0.45       -0.89       38
 6804.00       -0.45       -0.89       38
 6797.10       -0.59       -0.81       38
 6787.70       -0.71       -0.71       38
 6774.70       -0.81       -0.59       38
 6811.90       -0.89       -0.45       38
 6865.80       -0.95       -0.31       38
 6874.80       -0.99       -0.16       38
 6862.90       -1.00        0.00       38
 6859.20       -0.99        0.16       38
 6852.30       -0.95        0.31       38
 6813.00       -0.89        0.45       38
 6768.80       -0.81        0.59       38
 6737.40       -0.71        0.71       38
 6701.30       -0.59        0.81       38
 6723.90       -0.45        0.89       38
 6730.80       -0.31        0.95       38
 6700.00       -0.16        0.99       38

 6989.40        0.00        0.00       39
 6981.40        0.00        0.20       39
 6986.90        0.14        0.14       39
 7002.20        0.20        0.00       39
 6996.30        0.14       -0.14       39
 6978.40        0.00       -0.20       39
 7020.50       -0.14       -0.14       39
 7058.60       -0.20        0.00       39
 7025.70       -0.14        0.14       39
 6908.20        0.00        0.40       39
 6922.00        0.15        0.37       39
 6954.40        0.28        0.28       39
 6989.00        0.37        0.15       39
 6999.40        0.40        0.00       39
 7036.70        0.37       -0.15       39
 6996.00        0.28       -0.28       39
 6937.50        0.15       -0.37       39
 6951.00        0.00       -0.40       39
 6991.40       -0.15       -0.37       39
 7015.00       -0.28       -0.28       39
 7073.50       -0.37       -0.15       39
 7080.90       -0.40        0.00       39
 7051.50       -0.37        0.15       39
 7029.60       -0.28        0.28       39
 6977.90       -0.15        0.37       39
 6809.10        0.00        0.60       39
 6833.90        0.16        0.58       39
 6852.30        0.30        0.52       39
 6897.40        0.42        0.42       39
 7005.80        0.52        0.30       39
 7015.10        0.58        0.16       39
 7009.80        0.60        0.00       39
 7016.10        0.58       -0.16       39
 7011.70        0.52       -0.30       39
 6962.10        0.42       -0.42       39
 6922.00        0.30       -0.52       39
 6890.30        0.16       -0.58       39
 6876.80        0.00       -0.60       39
 6925.60       -0.16       -0.58       39
 6964.90       -0.30       -0.52       39
 6989.40       -0.42       -0.42       39
 7006.10       -0.52       -0.30       39
 7046.50       -0.58       -0.16       39
 7070.20       -0.60        0.00       39
 7046.90       -0.58        0.16       39
 7011.90       -0.52        0.30       39
 6971.90       -0.42        0.42       39
 6934.50       -0.30        0.52       39
 6857.90       -0.16        0.58       39
 6737.40        0.00        0.80       39
 6753.20        0.16        0.78       39
 6763.20        0.31        0.74       39
 6820.90        0.44        0.67       39
 6848.40        0.57        0.57       39
 6910.90        0.67        0.44       39
 6934.50        0.74        0.31       39
 6930.60        0.78        0.16       39
 6919.70        0.80        0.00       39
 6919.70        0.78       -0.16       39
 6948.50        0.74       -0.31       39
 6921.70        0.67       -0.44       39
 6921.70        0.57       -0.57       39
 6867.10        0.44       -0.67       39
 6866.80        0.31       -0.74       39
 6803.00        0.16       -0.78       39
 6784.70        0.00       -0.80       39
 6827.00       -0.16       -0.78       39
 6891.30       -0.31       -0.74       39
 6919.70       -0.44       -0.67       39
 6927.60       -0.57       -0.57       39
 6934.00       -0.67       -0.44       39
 6946.50       -0.74       -0.31       39
 6970.50       -0.78       -0.16       39
 6994.30       -0.80        0.00       39
 6998.20       -0.78        0.16       39
 6963.40       -0.74        0.31       39
 6925.50       -0.67        0.44       39
 6873.20       -0.57        0.57       39
 6816.00       -0.44        0.67       39
 6801.50       -0.31        0.74       39
 6767.80       -0.16        0.78       39
 6597.20        0.00        1.00       39
 6610.80        0.16        0.99       39
 6620.70        0.31        0.95       39
 6679.90        0.45        0.89       39
 6717.20        0.59        0.81       39
 6704.30        0.71        0.71       39
 6704.40        0.81        0.59       39
 6753.20        0.89        0.45       39
 6777.70        0.95        0.31       39
 6757.30        0.99        0.16       39
 6766.70        1.00        0.00       39
 6789.20        0.99       -0.16       39
 6815.00        0.95       -0.31       39
 6816.00        0.89       -0.45       39
 6784.60        0.81       -0.59       39
 6766.10        0.71       -0.71       39
 6785.60        0.59       -0.81       39
 6804.00        0.45       -0.89       39
 6840.80       -0.45       -0.89       39
 6820.60       -0.59       -0.81       39
 6809.10       -0.71       -0.71       39
 6797.10       -0.81       -0.59       39
 6827.50       -0.89       -0.45       39
 6868.90       -0.95       -0.31       39
 6875.80       -0.99       -0.16       39
 6856.40       -1.00        0.00       39
 6864.30       -0.99        0.16       39
 6858.90       -0.95        0.31       39
 6822.60       -0.89        0.45       39
 6763.20       -0.81        0.59       39
 6708.20       -0.71        0.71       39
 6670.90       -0.59        0.81       39
 6668.60       -0.45        0.89       39
 6664.00       -0.31        0.95       39
 6635.70       -0.16        0.99       39

 6951.10        0.00        0.00       40
 6948.50        0.00        0.20       40
 6969.00        0.14        0.14       40
 6943.10        0.20        0.00       40
 6976.90        0.14       -0.14       40
 6976.90        0.00       -0.20       40
 6973.80       -0.14       -0.14       40
 7030.90       -0.20        0.00       40
 6976.90       -0.14        0.14       40
 6920.70        0.00        0.40       40
 6937.60        0.15        0.37       40
 6938.60        0.28        0.28       40
 6993.30        0.37        0.15       40
 6970.00        0.40        0.00       40
 6996.30        0.37       -0.15       40
 6962.90        0.28       -0.28       40
 6907.20        0.15       -0.37       40
 6868.90        0.00       -0.40       40
 6938.60       -0.15       -0.37       40
 6985.90       -0.28       -0.28       40
 7023.70       -0.37       -0.15       40
 7042.80       -0.40        0.00       40
 7009.80       -0.37        0.15       40
 7007.80       -0.28        0.28       40
 6952.40       -0.15        0.37       40
 6830.50        0.00        0.60       40
 6839.50        0.16        0.58       40
 6852.30        0.30        0.52       40
 6916.10        0.42        0.42       40
 6965.90        0.52        0.30       40
 6963.90        0.58        0.16       40
 6969.00        0.60        0.00       40
 6970.50        0.58       -0.16       40
 6979.40        0.52       -0.30       40
 6962.40        0.42       -0.42       40
 6900.30        0.30       -0.52       40
 6859.90        0.16       -0.58       40
 6819.00        0.00       -0.60       40
 6868.90       -0.16       -0.58       40
 6910.70       -0.30       -0.52       40
 6945.50       -0.42       -0.42       40
 6958.00       -0.52       -0.30       40
 6994.30       -0.58       -0.16       40
 6988.40       -0.60        0.00       40
 6997.30       -0.58        0.16       40
 6974.70       -0.52        0.30       40
 6952.10       -0.42        0.42       40
 6905.10       -0.30        0.52       40
 6877.80       -0.16        0.58       40
 6720.80        0.00        0.80       40
 6733.90        0.16        0.78       40
 6746.30        0.31        0.74       40
 6796.60        0.44        0.67       40
 6830.50        0.57        0.57       40
 6860.90        0.67        0.44       40
 6855.30        0.74        0.31       40
 6839.50        0.78        0.16       40
 6840.50        0.80        0.00       40
 6863.30        0.78       -0.16       40
 6892.60        0.74       -0.31       40
 6907.20        0.67       -0.44       40
 6918.70        0.57       -0.57       40
 6918.60        0.44       -0.67       40
 6834.40        0.31       -0.74       40
 6772.10        0.16       -0.78       40
 6743.30        0.00       -0.80       40
 6755.30       -0.16       -0.78       40
 6824.00       -0.31       -0.74       40
 6884.80       -0.44       -0.67       40
 6901.30       -0.57       -0.57       40
 6915.10       -0.67       -0.44       40
 6920.60       -0.74       -0.31       40
 6914.10       -0.78       -0.16       40
 6892.30       -0.80        0.00       40
 6918.70       -0.78        0.16       40
 6911.10       -0.74        0.31       40
 6919.70       -0.67        0.44       40
 6873.20       -0.57        0.57       40
 6828.50       -0.44        0.67       40
 6802.50       -0.31        0.74       40
 6771.10       -0.16        0.78       40
 6566.90        0.00        1.00       40
 6578.30        0.16        0.99       40
 6600.80        0.31        0.95       40
 6639.60        0.45        0.89       40
 6669.60        0.59        0.81       40
 6660.70        0.71        0.71       40
 6661.00        0.81        0.59       40
 6697.40        0.89        0.45       40
 6725.90        0.95        0.31       40
 6695.40        0.99        0.16       40
 6691.30        1.00        0.00       40
 6720.80        0.99       -0.16       40
 6762.20        0.95       -0.31       40
 6777.70        0.89       -0.45       40
 6758.80        0.81       -0.59       40
 6751.20        0.71       -0.71       40
 6794.60        0.59       -0.81       40
 6801.50        0.45       -0.89       40
 6773.70       -0.45       -0.89       40
 6779.60       -0.59       -0.81       40
 6794.60       -0.71       -0.71       40
 6786.70       -0.81       -0.59       40
 6814.00       -0.89       -0.45       40
 6831.90       -0.95       -0.31       40
 6806.00       -0.99       -0.16       40
 6766.70       -1.00        0.00       40
 6767.80       -0.99        0.16       40
 6773.70       -0.95        0.31       40
 6769.80       -0.89        0.45       40
 6740.40       -0.81        0.59       40
 6698.10       -0.71        0.71       40
 6671.90       -0.59        0.81       40
 6685.40       -0.45        0.89       40
 6671.90       -0.31        0.95       40
 6631.30       -0.16        0.99       40

 6947.50        0.00        0.00       41
 6956.00        0.00        0.20       41
 6938.60        0.14        0.14       41
 6927.60        0.20        0.00       41
 6942.20        0.14       -0.14       41
 6979.50        0.00       -0.20       41
 7016.10       -0.14       -0.14       41
 7044.20       -0.20        0.00       41
 6999.20       -0.14        0.14       41
 6893.70        0.00        0.40       41
 6866.80        0.15        0.37       41
 6875.80        0.28        0.28       41
 6952.10        0.37        0.15       41
 6964.90        0.40        0.00       41
 6991.40        0.37       -0.15       41
 6986.70        0.28       -0.28       41
 6916.10        0.15       -0.37       41
 6949.10        0.00       -0.40       41
 6986.40       -0.15       -0.37       41
 7039.90       -0.28       -0.28       41
 7083.40       -0.37       -0.15       41
 7077.30       -0.40        0.00       41
 7050.10       -0.37        0.15       41
 6994.60       -0.28        0.28       41
 6954.40       -0.15        0.37       41
 6822.90        0.00        0.60       41
 6812.00        0.16        0.58       41
 6788.20        0.30        0.52       41
 6864.30        0.42        0.42       41
 6907.20        0.52        0.30       41
 6954.40        0.58        0.16       41
 6969.00        0.60        0.00       41
 6987.40        0.58       -0.16       41
 6991.40        0.52       -0.30       41
 6999.40        0.42       -0.42       41
 6915.10        0.30       -0.52       41
 6880.30        0.16       -0.58       41
 6884.70        0.00       -0.60       41
 6912.80       -0.16       -0.58       41
 6972.50       -0.30       -0.52       41
 6989.40       -0.42       -0.42       41
 7027.60       -0.52       -0.30       41
 7052.50       -0.58       -0.16       41
 7056.60       -0.60        0.00       41
 7020.80       -0.58        0.16       41
 6980.40       -0.52        0.30       41
 6939.60       -0.42        0.42       41
 6904.10       -0.30        0.52       41
 6869.90       -0.16        0.58       41
 6713.90        0.00        0.80       41
 6694.40        0.16        0.78       41
 6702.30        0.31        0.74       41
 6750.70        0.44        0.67       41
 6789.20        0.57        0.57       41
 6801.50        0.67        0.44       41
 6812.00        0.74        0.31       41
 6844.40        0.78        0.16       41
 6865.30        0.80        0.00       41
 6889.30        0.78       -0.16       41
 6920.70        0.74       -0.31       41
 6945.50        0.67       -0.44       41
 6926.60        0.57       -0.57       41
 6924.10        0.44       -0.67       41
 6850.00        0.31       -0.74       41
 6787.70        0.16       -0.78       41
 6794.60        0.00       -0.80       41
 6821.60       -0.16       -0.78       41
 6872.70       -0.31       -0.74       41
 6897.20       -0.44       -0.67       41
 6934.50       -0.57       -0.57       41
 6941.40       -0.67       -0.44       41
 6990.40       -0.74       -0.31       41
 6976.90       -0.78       -0.16       41
 6969.80       -0.80        0.00       41
 6935.50       -0.78        0.16       41
 6911.70       -0.74        0.31       41
 6892.30       -0.67        0.44       41
 6846.40       -0.57        0.57       41
 6810.40       -0.44        0.67       41
 6785.70       -0.31        0.74       41
 6777.70       -0.16        0.78       41
 6583.40        0.00        1.00       41
 6556.80        0.16        0.99       41
 6563.40        0.31        0.95       41
 6621.20        0.45        0.89       41
 6653.10        0.59        0.81       41
 6637.20        0.71        0.71       41
 6611.10        0.81        0.59       41
 6637.20        0.89        0.45       41
 6680.60        0.95        0.31       41
 6684.40        0.99        0.16       41
 6697.40        1.00        0.00       41
 6734.70        0.99       -0.16       41
 6774.70        0.95       -0.31       41
 6822.90        0.89       -0.45       41
 6813.00        0.81       -0.59       41
 6775.70        0.71       -0.71       41
 6789.20        0.59       -0.81       41
 6818.60        0.45       -0.89       41
 6806.10       -0.45       -0.89       41
 6805.00       -0.59       -0.81       41
 6786.70       -0.71       -0.71       41
 6806.10       -0.81       -0.59       41
 6833.40       -0.89       -0.45       41
 6857.40       -0.95       -0.31       41
 6874.20       -0.99       -0.16       41
 6837.50       -1.00        0.00       41
 6798.10       -0.99        0.16       41
 6790.20       -0.95        0.31       41
 6774.70       -0.89        0.45       41
 6735.40       -0.81        0.59       41
 6698.10       -0.71        0.71       41
 6658.10       -0.59        0.81       41
 6642.40       -0.45        0.89       41
 6657.10       -0.31        0.95       41
 6640.20       -0.16        0.99       41

 6977.90        0.00        0.00       42
 6991.80        0.00        0.20       42
 6991.60        0.14        0.14       42
 6963.40        0.20        0.00       42
 7007.30        0.14       -0.14       42
 6978.90        0.00       -0.20       42
 7010.70       -0.14       -0.14       42
 7050.50       -0.20        0.00       42
 7032.60       -0.14        0.14       42
