This is dataplot data file     sarkar66_allresponses_040219.dat  (n = 7700)   4/2/19
Contents: All xx responses for Sumona Sarkar's cell counting experiment
Contact:  Sumona Sarkar, Laura Pierce, John Elliott
Date:     4/2/19
Number of observations = 7700 records = 11 conditions x 70 protocols x 10 "coded" images (actually 50 images)
Number of variables per line image = 19 (= 8 + 3 + 8)
Order of variables on a line image:
    1. Response 1 = TCC (Total  Cell Counts)
    2. Response 2 = VCC (Viable Cell Counts)
    3. Response 3 = DCC (Dead   Cell Counts)
    4. Response 4 = V   (Viability (%))
    5. Response 5 = ETCC (|Error| in Total  Cell Counts)
    6. Response 6 = EVCC (|Error| in Viable Cell Counts)
    7. Response 7 = EDCC (|Error| in Dead   Cell Counts)
    8. Response 8 = EV   (|Error| in Viability (%))
    9. Factor   1 = Cell Condition     (11 levels:  1 to 11)
                                                   1 = Bead Spiked	
                                                   2 = FPTB Spike-in	
                                                   3 = Heat Spike-in	
                                                   4 = LF Spike-in 50	
                                                   5 = LFP	
                                                   6 = Healthy	
                                                   7 = OG	
                                                   8 = Heat Comp (2hr)	
                                                   9 = Heat Comp (4hr)	
                                                  10 = H2O2	
                                                  11 = DMSO THAW
   10. Factor   2 = Images             (50 levels:  1 to 50???)
   11. Factor   3 = DEX Image Protocol (70 levels:  1 to 64 = core 2**(8-2) design,
                                                        65 = "center point" #1),
                                                        66 = "center point" #2)
                                                        67 = Laura)
                                                        68 = Sumona)
                                                        69 = H)
                                                        70 = F)
   12. Factor   4 = Protocol Factor 1 = Min Diameter        (2 levels:   5 and   8)
   13. Factor   5 = Protocol Factor 2 = Max Diameter        (2 levels:  30 and  60)
   14. Factor   6 = Protocol Factor 3 = Cell Brightness (%) (2 levels:  75 and  90)
   15. Factor   7 = Protocol Factor 4 = Cell Sharpness      (2 levels:  60 and 100)
   16. Factor   8 = Protocol Factor 5 = VCS Brightness (%)  (2 levels:  65 and  85)
   17. Factor   9 = Protocol Factor 6 = VCS Area (%)        (2 levels:   5 and  20)
   18. Factor  10 = Protocol Factor 7 = Min Circularity     (2 levels: 0.1 and 0.5)
   19. Factor  11 = Protocol Factor 8 = De-cluster Degree   (2 levels: Low and Med)

Experiment Design (Core): 2**(8-2) (k=8,n=64)    Resolution = 5 = 4+1 (thus the 8 main effects are confounded with 
                                                              some 4-level interactions and higher, but
                                                              not with any of the 28 2-level or 56 3-level interactions)

To read this data file into dataplot:
   skip 60; read     sarkar66_allresponses_040219      y1 to y8   x9 x10 x11   x1 to x8
   let cond = x9; let image = x10; let prot = x11
 

 

Y1	Y2	Y3	   Y4	  Y5	Y6	Y7	Y8		X10	X11	X9		X1	X2	X3	X4	X5	X6	X7	X8
12	2	10	16.66666667	0	1.25	1.25	10.57692308		9	38	7		5	60	90	60	65	5	0.5	1
5	2	3	40	0	1.75	1.75	35		9	41	7		5	60	90	60	65	5	0.5	1
18	2	16	11.11111111	1.25	0	1.25	0.837418301		9	43	7		5	60	90	60	65	5	0.5	1
19	3	16	15.78947368	1	1	0	4.210526316		9	44	7		5	60	90	60	65	5	0.5	1
17	2	15	11.76470588	1	0.5	1.5	3.684640523		9	10	8		8	60	90	60	65	5	0.1	2
21	6	15	28.57142857	0.75	1.5	2.25	7.9004329		9	15	8		8	60	90	60	65	5	0.1	2
12	0	12	0	0.25	0.25	0	1.923076923		9	16	8		8	60	90	60	65	5	0.1	2
19	3	16	15.78947368	1	1	2	5.789473684		9	19	8		8	60	90	60	65	5	0.1	2
16	4	12	25	1	1.25	0.25	6.919642857		9	29	8		8	60	90	60	65	5	0.1	2
18	2	16	11.11111111	0	0	0	0		9	35	8		8	60	90	60	65	5	0.1	2
11	1	10	9.090909091	1	0.25	1.25	3.001165501		9	38	8		8	60	90	60	65	5	0.1	2
5	1	4	20	0	0.75	0.75	15		9	41	8		8	60	90	60	65	5	0.1	2
18	2	16	11.11111111	1.25	0	1.25	0.837418301		9	43	8		8	60	90	60	65	5	0.1	2
19	3	16	15.78947368	1	1	0	4.210526316		9	44	8		8	60	90	60	65	5	0.1	2
17	1	16	5.882352941	1	0.5	0.5	2.197712418		9	10	9		5	30	75	100	65	5	0.1	2
22	6	16	27.27272727	0.25	1.5	1.25	6.601731602		9	15	9		5	30	75	100	65	5	0.1	2
12	0	12	0	0.25	0.25	0	1.923076923		9	16	9		5	30	75	100	65	5	0.1	2
20	3	17	15	0	1	1	5		9	19	9		5	30	75	100	65	5	0.1	2
14	3	11	21.42857143	1	0.25	1.25	3.348214286		9	29	9		5	30	75	100	65	5	0.1	2
18	2	16	11.11111111	0	0	0	0		9	35	9		5	30	75	100	65	5	0.1	2
12	1	11	8.333333333	0	0.25	0.25	2.243589744		9	38	9		5	30	75	100	65	5	0.1	2
4	1	3	25	1	0.75	1.75	20		9	41	9		5	30	75	100	65	5	0.1	2
18	2	16	11.11111111	1.25	0	1.25	0.837418301		9	43	9		5	30	75	100	65	5	0.1	2
19	4	15	21.05263158	1	0	1	1.052631579		9	44	9		5	30	75	100	65	5	0.1	2
17	1	16	5.882352941	1	0.5	0.5	2.197712418		9	10	10		8	30	75	100	65	5	0.5	1
22	6	16	27.27272727	0.25	1.5	1.25	6.601731602		9	15	10		8	30	75	100	65	5	0.5	1
12	0	12	0	0.25	0.25	0	1.923076923		9	16	10		8	30	75	100	65	5	0.5	1
20	3	17	15	0	1	1	5		9	19	10		8	30	75	100	65	5	0.5	1
13	2	11	15.38461538	2	0.75	1.25	2.695741758		9	29	10		8	30	75	100	65	5	0.5	1
18	2	16	11.11111111	0	0	0	0		9	35	10		8	30	75	100	65	5	0.5	1
12	1	11	8.333333333	0	0.25	0.25	2.243589744		9	38	10		8	30	75	100	65	5	0.5	1
3	0	3	0	2	0.25	1.75	5		9	41	10		8	30	75	100	65	5	0.5	1
17	2	15	11.76470588	0.25	0	0.25	0.183823529		9	43	10		8	30	75	100	65	5	0.5	1
19	4	15	21.05263158	1	0	1	1.052631579		9	44	10		8	30	75	100	65	5	0.5	1
17	1	16	5.882352941	1	0.5	0.5	2.197712418		9	10	11		5	60	75	100	65	5	0.5	1
22	6	16	27.27272727	0.25	1.5	1.25	6.601731602		9	15	11		5	60	75	100	65	5	0.5	1
12	0	12	0	0.25	0.25	0	1.923076923		9	16	11		5	60	75	100	65	5	0.5	1
20	3	17	15	0	1	1	5		9	19	11		5	60	75	100	65	5	0.5	1
14	3	11	21.42857143	1	0.25	1.25	3.348214286		9	29	11		5	60	75	100	65	5	0.5	1
18	2	16	11.11111111	0	0	0	0		9	35	11		5	60	75	100	65	5	0.5	1
12	1	11	8.333333333	0	0.25	0.25	2.243589744		9	38	11		5	60	75	100	65	5	0.5	1
4	1	3	25	1	0.75	1.75	20		9	41	11		5	60	75	100	65	5	0.5	1
18	2	16	11.11111111	1.25	0	1.25	0.837418301		9	43	11		5	60	75	100	65	5	0.5	1
19	4	15	21.05263158	1	0	1	1.052631579		9	44	11		5	60	75	100	65	5	0.5	1
17	1	16	5.882352941	1	0.5	0.5	2.197712418		9	10	12		8	60	75	100	65	5	0.1	2
22	6	16	27.27272727	0.25	1.5	1.25	6.601731602		9	15	12		8	60	75	100	65	5	0.1	2
12	0	12	0	0.25	0.25	0	1.923076923		9	16	12		8	60	75	100	65	5	0.1	2
20	3	17	15	0	1	1	5		9	19	12		8	60	75	100	65	5	0.1	2
13	2	11	15.38461538	2	0.75	1.25	2.695741758		9	29	12		8	60	75	100	65	5	0.1	2
18	2	16	11.11111111	0	0	0	0		9	35	12		8	60	75	100	65	5	0.1	2
12	1	11	8.333333333	0	0.25	0.25	2.243589744		9	38	12		8	60	75	100	65	5	0.1	2
3	0	3	0	2	0.25	1.75	5		9	41	12		8	60	75	100	65	5	0.1	2
17	2	15	11.76470588	0.25	0	0.25	0.183823529		9	43	12		8	60	75	100	65	5	0.1	2
19	4	15	21.05263158	1	0	1	1.052631579		9	44	12		8	60	75	100	65	5	0.1	2
20	5	15	25	2	3.5	1.5	16.91993464		9	10	13		5	30	90	100	65	5	0.5	2
23	8	15	34.7826087	1.25	3.5	2.25	14.11161302		9	15	13		5	30	90	100	65	5	0.5	2
14	2	12	14.28571429	1.75	1.75	0	12.36263736		9	16	13		5	30	90	100	65	5	0.5	2
21	4	17	19.04761905	1	2	1	9.047619048		9	19	13		5	30	90	100	65	5	0.5	2
17	5	12	29.41176471	2	2.25	0.25	11.33140756		9	29	13		5	30	90	100	65	5	0.5	2
20	4	16	20	2	2	0	8.888888889		9	35	13		5	30	90	100	65	5	0.5	2
14	4	10	28.57142857	2	3.25	1.25	22.48168498		9	38	13		5	30	90	100	65	5	0.5	2
8	4	4	50	3	3.75	0.75	45		9	41	13		5	30	90	100	65	5	0.5	2
20	4	16	20	3.25	2	1.25	8.051470588		9	43	13		5	30	90	100	65	5	0.5	2
20	4	16	20	0	0	0	0		9	44	13		5	30	90	100	65	5	0.5	2
19	4	15	21.05263158	1	2.5	1.5	12.97256622		9	10	14		8	30	90	100	65	5	0.1	1
21	6	15	28.57142857	0.75	1.5	2.25	7.9004329		9	15	14		8	30	90	100	65	5	0.1	1
12	0	12	0	0.25	0.25	0	1.923076923		9	16	14		8	30	90	100	65	5	0.1	1
20	3	17	15	0	1	1	5		9	19	14		8	30	90	100	65	5	0.1	1
16	5	11	31.25	1	2.25	1.25	13.16964286		9	29	14		8	30	90	100	65	5	0.1	1
18	2	16	11.11111111	0	0	0	0		9	35	14		8	30	90	100	65	5	0.1	1
11	1	10	9.090909091	1	0.25	1.25	3.001165501		9	38	14		8	30	90	100	65	5	0.1	1
5	2	3	40	0	1.75	1.75	35		9	41	14		8	30	90	100	65	5	0.1	1
19	3	16	15.78947368	2.25	1	1.25	3.840944272		9	43	14		8	30	90	100	65	5	0.1	1
20	4	16	20	0	0	0	0		9	44	14		8	30	90	100	65	5	0.1	1
19	4	15	21.05263158	1	2.5	1.5	12.97256622		9	10	15		5	60	90	100	65	5	0.1	1
23	8	15	34.7826087	1.25	3.5	2.25	14.11161302		9	15	15		5	60	90	100	65	5	0.1	1
14	2	12	14.28571429	1.75	1.75	0	12.36263736		9	16	15		5	60	90	100	65	5	0.1	1
21	4	17	19.04761905	1	2	1	9.047619048		9	19	15		5	60	90	100	65	5	0.1	1
16	5	11	31.25	1	2.25	1.25	13.16964286		9	29	15		5	60	90	100	65	5	0.1	1
19	3	16	15.78947368	1	1	0	4.678362573		9	35	15		5	60	90	100	65	5	0.1	1
15	4	11	26.66666667	3	3.25	0.25	20.57692308		9	38	15		5	60	90	100	65	5	0.1	1
7	4	3	57.14285714	2	3.75	1.75	52.14285714		9	41	15		5	60	90	100	65	5	0.1	1
20	4	16	20	3.25	2	1.25	8.051470588		9	43	15		5	60	90	100	65	5	0.1	1
20	4	16	20	0	0	0	0		9	44	15		5	60	90	100	65	5	0.1	1
20	5	15	25	2	3.5	1.5	16.91993464		9	10	16		8	60	90	100	65	5	0.5	2
22	7	15	31.81818182	0.25	2.5	2.25	11.14718615		9	15	16		8	60	90	100	65	5	0.5	2
12	0	12	0	0.25	0.25	0	1.923076923		9	16	16		8	60	90	100	65	5	0.5	2
21	4	17	19.04761905	1	2	1	9.047619048		9	19	16		8	60	90	100	65	5	0.5	2
17	5	12	29.41176471	2	2.25	0.25	11.33140756		9	29	16		8	60	90	100	65	5	0.5	2
19	3	16	15.78947368	1	1	0	4.678362573		9	35	16		8	60	90	100	65	5	0.5	2
13	3	10	23.07692308	1	2.25	1.25	16.98717949		9	38	16		8	60	90	100	65	5	0.5	2
6	2	4	33.33333333	1	1.75	0.75	28.33333333		9	41	16		8	60	90	100	65	5	0.5	2
19	3	16	15.78947368	2.25	1	1.25	3.840944272		9	43	16		8	60	90	100	65	5	0.5	2
20	4	16	20	0	0	0	0		9	44	16		8	60	90	100	65	5	0.5	2
16	1	15	6.25	2	0.5	1.5	1.830065359		9	10	17		5	30	75	60	85	5	0.5	1
19	3	16	15.78947368	2.75	1.5	1.25	4.881521987		9	15	17		5	30	75	60	85	5	0.5	1
12	0	12	0	0.25	0.25	0	1.923076923		9	16	17		5	30	75	60	85	5	0.5	1
18	2	16	11.11111111	2	0	2	1.111111111		9	19	17		5	30	75	60	85	5	0.5	1
14	2	12	14.28571429	1	0.75	0.25	3.794642857		9	29	17		5	30	75	60	85	5	0.5	1
18	2	16	11.11111111	0	0	0	0		9	35	17		5	30	75	60	85	5	0.5	1
12	1	11	8.333333333	0	0.25	0.25	2.243589744		9	38	17		5	30	75	60	85	5	0.5	1
4	0	4	0	1	0.25	0.75	5		9	41	17		5	30	75	60	85	5	0.5	1
16	1	15	6.25	0.75	1	0.25	5.698529412		9	43	17		5	30	75	60	85	5	0.5	1
19	4	15	21.05263158	1	0	1	1.052631579		9	44	17		5	30	75	60	85	5	0.5	1
16	1	15	6.25	2	0.5	1.5	1.830065359		9	10	18		8	30	75	60	85	5	0.1	2
19	3	16	15.78947368	2.75	1.5	1.25	4.881521987		9	15	18		8	30	75	60	85	5	0.1	2
12	0	12	0	0.25	0.25	0	1.923076923		9	16	18		8	30	75	60	85	5	0.1	2
18	2	16	11.11111111	2	0	2	1.111111111		9	19	18		8	30	75	60	85	5	0.1	2
13	2	11	15.38461538	2	0.75	1.25	2.695741758		9	29	18		8	30	75	60	85	5	0.1	2
18	2	16	11.11111111	0	0	0	0		9	35	18		8	30	75	60	85	5	0.1	2
12	1	11	8.333333333	0	0.25	0.25	2.243589744		9	38	18		8	30	75	60	85	5	0.1	2
3	0	3	0	2	0.25	1.75	5		9	41	18		8	30	75	60	85	5	0.1	2
15	1	14	6.666666667	1.75	1	0.75	5.281862745		9	43	18		8	30	75	60	85	5	0.1	2
19	4	15	21.05263158	1	0	1	1.052631579		9	44	18		8	30	75	60	85	5	0.1	2
16	1	15	6.25	2	0.5	1.5	1.830065359		9	10	19		5	60	75	60	85	5	0.1	2
19	3	16	15.78947368	2.75	1.5	1.25	4.881521987		9	15	19		5	60	75	60	85	5	0.1	2
12	0	12	0	0.25	0.25	0	1.923076923		9	16	19		5	60	75	60	85	5	0.1	2
18	2	16	11.11111111	2	0	2	1.111111111		9	19	19		5	60	75	60	85	5	0.1	2
14	2	12	14.28571429	1	0.75	0.25	3.794642857		9	29	19		5	60	75	60	85	5	0.1	2
18	2	16	11.11111111	0	0	0	0		9	35	19		5	60	75	60	85	5	0.1	2
12	1	11	8.333333333	0	0.25	0.25	2.243589744		9	38	19		5	60	75	60	85	5	0.1	2
4	0	4	0	1	0.25	0.75	5		9	41	19		5	60	75	60	85	5	0.1	2
16	1	15	6.25	0.75	1	0.25	5.698529412		9	43	19		5	60	75	60	85	5	0.1	2
19	4	15	21.05263158	1	0	1	1.052631579		9	44	19		5	60	75	60	85	5	0.1	2
16	1	15	6.25	2	0.5	1.5	1.830065359		9	10	20		8	60	75	60	85	5	0.5	1
19	3	16	15.78947368	2.75	1.5	1.25	4.881521987		9	15	20		8	60	75	60	85	5	0.5	1
12	0	12	0	0.25	0.25	0	1.923076923		9	16	20		8	60	75	60	85	5	0.5	1
18	2	16	11.11111111	2	0	2	1.111111111		9	19	20		8	60	75	60	85	5	0.5	1
13	2	11	15.38461538	2	0.75	1.25	2.695741758		9	29	20		8	60	75	60	85	5	0.5	1
18	2	16	11.11111111	0	0	0	0		9	35	20		8	60	75	60	85	5	0.5	1
12	1	11	8.333333333	0	0.25	0.25	2.243589744		9	38	20		8	60	75	60	85	5	0.5	1
3	0	3	0	2	0.25	1.75	5		9	41	20		8	60	75	60	85	5	0.5	1
15	1	14	6.666666667	1.75	1	0.75	5.281862745		9	43	20		8	60	75	60	85	5	0.5	1
19	4	15	21.05263158	1	0	1	1.052631579		9	44	20		8	60	75	60	85	5	0.5	1
17	2	15	11.76470588	1	0.5	1.5	3.684640523		9	10	21		5	30	90	60	85	5	0.1	1
21	4	17	19.04761905	0.75	0.5	0.25	1.623376623		9	15	21		5	30	90	60	85	5	0.1	1
12	0	12	0	0.25	0.25	0	1.923076923		9	16	21		5	30	90	60	85	5	0.1	1
19	2	17	10.52631579	1	0	1	0.526315789		9	19	21		5	30	90	60	85	5	0.1	1
16	3	13	18.75	1	0.25	0.75	0.669642857		9	29	21		5	30	90	60	85	5	0.1	1
18	2	16	11.11111111	0	0	0	0		9	35	21		5	30	90	60	85	5	0.1	1
12	2	10	16.66666667	0	1.25	1.25	10.57692308		9	38	21		5	30	90	60	85	5	0.1	1
6	0	6	0	1	0.25	1.25	5		9	41	21		5	30	90	60	85	5	0.1	1
18	2	16	11.11111111	1.25	0	1.25	0.837418301		9	43	21		5	30	90	60	85	5	0.1	1
19	3	16	15.78947368	1	1	0	4.210526316		9	44	21		5	30	90	60	85	5	0.1	1
17	2	15	11.76470588	1	0.5	1.5	3.684640523		9	10	22		8	30	90	60	85	5	0.5	2
21	4	17	19.04761905	0.75	0.5	0.25	1.623376623		9	15	22		8	30	90	60	85	5	0.5	2
12	0	12	0	0.25	0.25	0	1.923076923		9	16	22		8	30	90	60	85	5	0.5	2
19	2	17	10.52631579	1	0	1	0.526315789		9	19	22		8	30	90	60	85	5	0.5	2
16	3	13	18.75	1	0.25	0.75	0.669642857		9	29	22		8	30	90	60	85	5	0.5	2
18	2	16	11.11111111	0	0	0	0		9	35	22		8	30	90	60	85	5	0.5	2
11	1	10	9.090909091	1	0.25	1.25	3.001165501		9	38	22		8	30	90	60	85	5	0.5	2
5	0	5	0	0	0.25	0.25	5		9	41	22		8	30	90	60	85	5	0.5	2
18	2	16	11.11111111	1.25	0	1.25	0.837418301		9	43	22		8	30	90	60	85	5	0.5	2
19	3	16	15.78947368	1	1	0	4.210526316		9	44	22		8	30	90	60	85	5	0.5	2
17	2	15	11.76470588	1	0.5	1.5	3.684640523		9	10	23		5	60	90	60	85	5	0.5	2
21	4	17	19.04761905	0.75	0.5	0.25	1.623376623		9	15	23		5	60	90	60	85	5	0.5	2
12	0	12	0	0.25	0.25	0	1.923076923		9	16	23		5	60	90	60	85	5	0.5	2
19	2	17	10.52631579	1	0	1	0.526315789		9	19	23		5	60	90	60	85	5	0.5	2
16	3	13	18.75	1	0.25	0.75	0.669642857		9	29	23		5	60	90	60	85	5	0.5	2
18	2	16	11.11111111	0	0	0	0		9	35	23		5	60	90	60	85	5	0.5	2
12	2	10	16.66666667	0	1.25	1.25	10.57692308		9	38	23		5	60	90	60	85	5	0.5	2
6	0	6	0	1	0.25	1.25	5		9	41	23		5	60	90	60	85	5	0.5	2
18	2	16	11.11111111	1.25	0	1.25	0.837418301		9	43	23		5	60	90	60	85	5	0.5	2
19	3	16	15.78947368	1	1	0	4.210526316		9	44	23		5	60	90	60	85	5	0.5	2
17	2	15	11.76470588	1	0.5	1.5	3.684640523		9	10	24		8	60	90	60	85	5	0.1	1
20	3	17	15	1.75	1.5	0.25	5.670995671		9	15	24		8	60	90	60	85	5	0.1	1
12	0	12	0	0.25	0.25	0	1.923076923		9	16	24		8	60	90	60	85	5	0.1	1
19	2	17	10.52631579	1	0	1	0.526315789		9	19	24		8	60	90	60	85	5	0.1	1
16	3	13	18.75	1	0.25	0.75	0.669642857		9	29	24		8	60	90	60	85	5	0.1	1
18	2	16	11.11111111	0	0	0	0		9	35	24		8	60	90	60	85	5	0.1	1
10	0	10	0	2	0.75	1.25	6.08974359		9	38	24		8	60	90	60	85	5	0.1	1
5	0	5	0	0	0.25	0.25	5		9	41	24		8	60	90	60	85	5	0.1	1
18	2	16	11.11111111	1.25	0	1.25	0.837418301		9	43	24		8	60	90	60	85	5	0.1	1
19	3	16	15.78947368	1	1	0	4.210526316		9	44	24		8	60	90	60	85	5	0.1	1
17	1	16	5.882352941	1	0.5	0.5	2.197712418		9	10	25		5	30	75	100	85	5	0.1	1
22	4	18	18.18181818	0.25	0.5	0.75	2.489177489		9	15	25		5	30	75	100	85	5	0.1	1
12	0	12	0	0.25	0.25	0	1.923076923		9	16	25		5	30	75	100	85	5	0.1	1
20	2	18	10	0	0	0	0		9	19	25		5	30	75	100	85	5	0.1	1
14	2	12	14.28571429	1	0.75	0.25	3.794642857		9	29	25		5	30	75	100	85	5	0.1	1
18	2	16	11.11111111	0	0	0	0		9	35	25		5	30	75	100	85	5	0.1	1
12	1	11	8.333333333	0	0.25	0.25	2.243589744		9	38	25		5	30	75	100	85	5	0.1	1
4	0	4	0	1	0.25	0.75	5		9	41	25		5	30	75	100	85	5	0.1	1
18	2	16	11.11111111	1.25	0	1.25	0.837418301		9	43	25		5	30	75	100	85	5	0.1	1
19	4	15	21.05263158	1	0	1	1.052631579		9	44	25		5	30	75	100	85	5	0.1	1
17	1	16	5.882352941	1	0.5	0.5	2.197712418		9	10	26		8	30	75	100	85	5	0.5	2
22	4	18	18.18181818	0.25	0.5	0.75	2.489177489		9	15	26		8	30	75	100	85	5	0.5	2
12	0	12	0	0.25	0.25	0	1.923076923		9	16	26		8	30	75	100	85	5	0.5	2
20	2	18	10	0	0	0	0		9	19	26		8	30	75	100	85	5	0.5	2
13	2	11	15.38461538	2	0.75	1.25	2.695741758		9	29	26		8	30	75	100	85	5	0.5	2
18	2	16	11.11111111	0	0	0	0		9	35	26		8	30	75	100	85	5	0.5	2
12	1	11	8.333333333	0	0.25	0.25	2.243589744		9	38	26		8	30	75	100	85	5	0.5	2
3	0	3	0	2	0.25	1.75	5		9	41	26		8	30	75	100	85	5	0.5	2
17	2	15	11.76470588	0.25	0	0.25	0.183823529		9	43	26		8	30	75	100	85	5	0.5	2
19	4	15	21.05263158	1	0	1	1.052631579		9	44	26		8	30	75	100	85	5	0.5	2
17	1	16	5.882352941	1	0.5	0.5	2.197712418		9	10	27		5	60	75	100	85	5	0.5	2
22	4	18	18.18181818	0.25	0.5	0.75	2.489177489		9	15	27		5	60	75	100	85	5	0.5	2
12	0	12	0	0.25	0.25	0	1.923076923		9	16	27		5	60	75	100	85	5	0.5	2
20	2	18	10	0	0	0	0		9	19	27		5	60	75	100	85	5	0.5	2
14	2	12	14.28571429	1	0.75	0.25	3.794642857		9	29	27		5	60	75	100	85	5	0.5	2
18	2	16	11.11111111	0	0	0	0		9	35	27		5	60	75	100	85	5	0.5	2
12	1	11	8.333333333	0	0.25	0.25	2.243589744		9	38	27		5	60	75	100	85	5	0.5	2
4	0	4	0	1	0.25	0.75	5		9	41	27		5	60	75	100	85	5	0.5	2
18	2	16	11.11111111	1.25	0	1.25	0.837418301		9	43	27		5	60	75	100	85	5	0.5	2
19	4	15	21.05263158	1	0	1	1.052631579		9	44	27		5	60	75	100	85	5	0.5	2
17	1	16	5.882352941	1	0.5	0.5	2.197712418		9	10	28		8	60	75	100	85	5	0.1	1
22	4	18	18.18181818	0.25	0.5	0.75	2.489177489		9	15	28		8	60	75	100	85	5	0.1	1
12	0	12	0	0.25	0.25	0	1.923076923		9	16	28		8	60	75	100	85	5	0.1	1
20	2	18	10	0	0	0	0		9	19	28		8	60	75	100	85	5	0.1	1
13	2	11	15.38461538	2	0.75	1.25	2.695741758		9	29	28		8	60	75	100	85	5	0.1	1
18	2	16	11.11111111	0	0	0	0		9	35	28		8	60	75	100	85	5	0.1	1
12	1	11	8.333333333	0	0.25	0.25	2.243589744		9	38	28		8	60	75	100	85	5	0.1	1
3	0	3	0	2	0.25	1.75	5		9	41	28		8	60	75	100	85	5	0.1	1
17	2	15	11.76470588	0.25	0	0.25	0.183823529		9	43	28		8	60	75	100	85	5	0.1	1
19	4	15	21.05263158	1	0	1	1.052631579		9	44	28		8	60	75	100	85	5	0.1	1
19	4	15	21.05263158	1	2.5	1.5	12.97256622		9	10	29		5	30	90	100	85	5	0.5	1
22	4	18	18.18181818	0.25	0.5	0.75	2.489177489		9	15	29		5	30	90	100	85	5	0.5	1
12	0	12	0	0.25	0.25	0	1.923076923		9	16	29		5	30	90	100	85	5	0.5	1
20	2	18	10	0	0	0	0		9	19	29		5	30	90	100	85	5	0.5	1
16	4	12	25	1	1.25	0.25	6.919642857		9	29	29		5	30	90	100	85	5	0.5	1
19	2	17	10.52631579	1	0	1	0.584795322		9	35	29		5	30	90	100	85	5	0.5	1
13	3	10	23.07692308	1	2.25	1.25	16.98717949		9	38	29		5	30	90	100	85	5	0.5	1
8	2	6	25	3	1.75	1.25	20		9	41	29		5	30	90	100	85	5	0.5	1
19	3	16	15.78947368	2.25	1	1.25	3.840944272		9	43	29		5	30	90	100	85	5	0.5	1
20	4	16	20	0	0	0	0		9	44	29		5	30	90	100	85	5	0.5	1
20	5	15	25	2	3.5	1.5	16.91993464		9	10	30		8	30	90	100	85	5	0.1	2
21	4	17	19.04761905	0.75	0.5	0.25	1.623376623		9	15	30		8	30	90	100	85	5	0.1	2
12	0	12	0	0.25	0.25	0	1.923076923		9	16	30		8	30	90	100	85	5	0.1	2
21	3	18	14.28571429	1	1	0	4.285714286		9	19	30		8	30	90	100	85	5	0.1	2
17	4	13	23.52941176	2	1.25	0.75	5.449054622		9	29	30		8	30	90	100	85	5	0.1	2
18	2	16	11.11111111	0	0	0	0		9	35	30		8	30	90	100	85	5	0.1	2
12	2	10	16.66666667	0	1.25	1.25	10.57692308		9	38	30		8	30	90	100	85	5	0.1	2
6	1	5	16.66666667	1	0.75	0.25	11.66666667		9	41	30		8	30	90	100	85	5	0.1	2
19	3	16	15.78947368	2.25	1	1.25	3.840944272		9	43	30		8	30	90	100	85	5	0.1	2
20	4	16	20	0	0	0	0		9	44	30		8	30	90	100	85	5	0.1	2
20	5	15	25	2	3.5	1.5	16.91993464		9	10	31		5	60	90	100	85	5	0.1	2
22	4	18	18.18181818	0.25	0.5	0.75	2.489177489		9	15	31		5	60	90	100	85	5	0.1	2
12	0	12	0	0.25	0.25	0	1.923076923		9	16	31		5	60	90	100	85	5	0.1	2
21	3	18	14.28571429	1	1	0	4.285714286		9	19	31		5	60	90	100	85	5	0.1	2
17	4	13	23.52941176	2	1.25	0.75	5.449054622		9	29	31		5	60	90	100	85	5	0.1	2
20	2	18	10	2	0	2	1.111111111		9	35	31		5	60	90	100	85	5	0.1	2
15	3	12	20	3	2.25	0.75	13.91025641		9	38	31		5	60	90	100	85	5	0.1	2
8	2	6	25	3	1.75	1.25	20		9	41	31		5	60	90	100	85	5	0.1	2
19	3	16	15.78947368	2.25	1	1.25	3.840944272		9	43	31		5	60	90	100	85	5	0.1	2
20	4	16	20	0	0	0	0		9	44	31		5	60	90	100	85	5	0.1	2
19	4	15	21.05263158	1	2.5	1.5	12.97256622		9	10	32		8	60	90	100	85	5	0.5	1
20	3	17	15	1.75	1.5	0.25	5.670995671		9	15	32		8	60	90	100	85	5	0.5	1
12	0	12	0	0.25	0.25	0	1.923076923		9	16	32		8	60	90	100	85	5	0.5	1
20	2	18	10	0	0	0	0		9	19	32		8	60	90	100	85	5	0.5	1
16	4	12	25	1	1.25	0.25	6.919642857		9	29	32		8	60	90	100	85	5	0.5	1
18	2	16	11.11111111	0	0	0	0		9	35	32		8	60	90	100	85	5	0.5	1
10	0	10	0	2	0.75	1.25	6.08974359		9	38	32		8	60	90	100	85	5	0.5	1
6	1	5	16.66666667	1	0.75	0.25	11.66666667		9	41	32		8	60	90	100	85	5	0.5	1
19	3	16	15.78947368	2.25	1	1.25	3.840944272		9	43	32		8	60	90	100	85	5	0.5	1
20	4	16	20	0	0	0	0		9	44	32		8	60	90	100	85	5	0.5	1
16	1	15	6.25	2	0.5	1.5	1.830065359		9	10	33		5	30	75	60	65	20	0.5	1
19	3	16	15.78947368	2.75	1.5	1.25	4.881521987		9	15	33		5	30	75	60	65	20	0.5	1
12	0	12	0	0.25	0.25	0	1.923076923		9	16	33		5	30	75	60	65	20	0.5	1
18	2	16	11.11111111	2	0	2	1.111111111		9	19	33		5	30	75	60	65	20	0.5	1
14	2	12	14.28571429	1	0.75	0.25	3.794642857		9	29	33		5	30	75	60	65	20	0.5	1
